schema_version,measurement_id,observation_id,source_type,evidence_mode,observation_kind,root_query_id,root_query_text,query_id,query_text,observed_at,observed_at_precision,region,device,raw_ref,source_ref,record_status,operation,total_count,total_count_status,count,count_status,relation_type,rank_in_response,notes
1.1,m_wordstat_20260812_782dd2b3,o_wordstat_20260812_782dd2b3_summary_0001,WORDSTAT,OBSERVED,wordstat_summary,q_2214234981ea,инь ян в машину,q_2214234981ea,инь ян в машину,2026-08-12,DATE,225,DEVICE_ALL,marketing/data/raw/wordstat/20260812__wordstat__gettop__in-yan-v-mashinu__225__all.json,wordstat-manual-bridge request_id=511ea32e-7948-4b75-a4d4-cf3f75183219,VALID,getTop,5,MEASURED,,NOT_APPLICABLE,SUMMARY,,"GetTop totalCount=5; direct universal-symbol automotive wording is very low but measured."
